zip_code,year,agi_amt_avg,salary_avg,taxable_interest_avg,mortgage_amt_avg,prop_tax_avg,taxable_income_avg,earned_income_credit_avg,excess_eaned_income_credit_avg,ordinary_dividends_avg,business_income_avg,net_capital_gain_avg,taxable_ira_dist_avg,pension_avg,unemployment_avg,social_security_avg,item_deduction_avg,charity_avg,state_local_income_tax_avg,state_local_sales_tax_avg,total_tax_credit_avg,balance_due_avg,refund_avg
37026,2011,37.6424581005587,36.59724137931035,0.9889705882352942,7.22689075630252,1.10833333333333,30.8012820512821,2.13333333333333,2.20725388601036,0.9101123595505618,5.932960893854749,1.4444444444444444,16.2,15.147435897435898,4.8533333333333335,8.944444444444445,17.95,3.298076923076923,NaN,1.6422764227642277,1.1081081081081081,2.2213740458015265,2.6834924965893587
37027,2011,150.72544999795,124.73654159869494,3.3708506589611673,14.7223476297968,4.06838013644296,144.445737761041,1.52852348993289,1.49331848552339,8.689674628549934,38.66771575285738,25.1968085106383,26.373333333333335,26.54845313921747,6.768990634755463,16.693325823711632,34.67501647989453,10.9060733322565,14.494942196531792,2.824932296671617,2.098140609528001,11.693087427847388,4.171541396158222
37028,2011,37.1605839416058,32.61904761904762,0.944954128440367,5.35483870967742,1.02777777777778,28.6811594202899,2.3125,2.33333333333333,0.6578947368421053,4.487804878048781,2.4594594594594597,5.0476190476190474,20.68235294117647,4.135135135135135,8.931818181818182,13.936170212765957,2.675675675675676,NaN,1.3225806451612903,1.0547945205479452,1.1702127659574468,2.466666666666667
37029,2011,59.8000824402308,52.79318734793188,1.3433155080213903,9.26015037593985,1.88700564971751,51.8284085018144,2.25071225071225,2.18421052631579,2.3974683544303796,16.63956043956044,10.096774193548388,14.02803738317757,20.281314168377822,6.101190476190476,12.221556886227544,19.155963302752294,3.9767441860465116,5.125,2.210287443267776,1.2163814180929096,4.014742014742015,2.6635465418616744
37030,2011,41.4829688060237,37.59090909090909,2.2561094819159337,7.85758513931889,1.31818181818182,35.1694747274529,2.28954802259887,2.23726114649682,5.397619047619048,14.142857142857142,2.946629213483146,11.510309278350515,14.670168067226891,4.771428571428571,10.936363636363636,18.774647887323944,5.834394904458598,3.380952380952381,1.8961748633879782,1.0329024676850764,2.6559139784946235,2.7647315582714973
37031,2011,46.5053444180523,44.09576682859126,0.8865979381443299,8.6284289276808,1.27777777777778,38.1714507370054,2.24691358024691,2.15916955017301,1.3864734299516908,10.15680473372781,2.478787878787879,14.63716814159292,17.899109792284868,6.027027027027027,9.502304147465438,17.341463414634145,3.232484076433121,NaN,1.9240506329113924,1.1956947162426614,3.3122529644268774,2.618392469225199
37032,2011,46.3629707112971,42.74501510574018,1.303425774877651,8.75718015665796,1.6747572815534,37.7224149895906,2.37105263157895,2.26829268292683,1.1990521327014219,8.429012345679013,3.960698689956332,11.368421052631579,17.04424778761062,5.446969696969697,9.408653846153847,19.108695652173914,4.081632653061225,NaN,2.151898734177215,1.166158536585366,2.8545454545454545,2.8366305041480535
37033,2011,36.9202308214528,34.02769363911727,1.3990665110851808,7.56462585034014,1.49438202247191,30.3665532328634,2.3680649526387,2.25075528700906,3.9903846153846154,9.642086330935252,8.448795180722891,10.934959349593496,17.2144,5.330128205128205,9.878531073446327,18.589073634204276,5.013559322033898,NaN,1.8563218390804597,1.0524193548387097,2.730769230769231,2.7994281045751634
37034,2011,43.6254002134472,40.77971602434077,1.0199501246882794,7.89603024574669,1.51760563380282,34.3571428571429,2.07439446366782,2.09552845528455,1.0225806451612902,9.47816091954023,1.636,10.315,17.903288201160542,5.542124542124542,8.876865671641792,16.31715210355987,3.261467889908257,2.7142857142857144,1.7475538160469668,1.2086776859504131,2.7060518731988474,2.61489898989899
37035,2011,44.9121794871795,42.89712556732224,0.8177777777777778,8.35126582278481,1.48348348348348,35.7259380097879,2.18627450980392,2.12595419847328,0.8602941176470589,11.661710037174721,0.4,11.440366972477063,17.835087719298247,5.419354838709677,10.026881720430108,16.31767955801105,3.5106382978723403,NaN,1.9514563106796117,1.2023575638506876,2.86697247706422,2.5640243902439024
37036,2011,39.2514147130154,37.562831006259024,1.2886002886002885,7.75852272727273,1.36436170212766,31.329476584022,2.2859477124183,2.28598848368522,2.5841584158415842,8.006864988558352,1.7352941176470589,9.389830508474576,16.15062761506276,6.05859375,9.030188679245283,16.988151658767773,3.8093525179856114,NaN,1.9195710455764075,1.0769230769230769,2.05111821086262,2.6917874396135266
37037,2011,49.556914712878,46.829672447013486,0.849438202247191,8.69111969111969,1.5451174289246,39.2495741056218,2.05208333333333,2.04517453798768,1.5895765472312704,12.115702479338843,3.2916666666666665,12.570621468926554,16.906724511930587,5.152727272727272,10.569037656903765,17.138761467889907,3.745814307458143,2.64,2.058746736292428,1.3219730941704035,3.482587064676617,2.796243364638628
37040,2011,39.0413524446886,35.76041136915862,1.171164073271617,8.11921921921922,1.94775248102744,31.1881335315583,2.32397173400978,2.32520808561237,2.303738317757009,13.294526498696785,5.28955007256894,10.542565266742338,19.185787671232877,6.791421856639248,9.767304860088366,17.457370313302516,4.283937065495792,3.2038216560509554,2.0170454545454546,1.1230813785114393,3.4742451154529306,2.936909970066774
37042,2011,33.7698577698578,31.372237772539776,0.6385882352941177,7.21410829607551,1.65631212723658,25.3321886021905,2.5222680205087,2.52605459057072,2.028092656481025,9.204586821987624,3.8536209553158707,10.169125993189557,20.021023255813954,7.616666666666666,8.833695652173914,15.74137556953786,4.276717557251908,2.7018425460636517,1.8089212274596647,1.0437381404174573,2.3592370187213,3.137700682782801
37043,2011,58.5825671580461,50.15712242740782,1.9837450403174197,9.27285982087065,2.47919818456884,49.1845013815624,2.13477537437604,2.18292682926829,3.4621251972645974,23.418858899897504,10.155402963498373,13.765571913929785,23.600213447171825,7.4812085482682384,11.963372758489125,20.471995838390843,5.680601636806016,5.696461824953445,2.2698618307426597,1.3137142857142856,5.2163419598720555,2.7765114298814435
37046,2011,64.4184615384615,57.10871241326137,1.6564774381368268,13.2648401826484,2.21532091097308,55.6653696498054,1.92608695652174,1.93785310734463,4.202702702702703,18.884831460674157,7.533132530120482,15.85,19.582132564841498,5.980392156862745,11.625531914893617,24.922365988909426,6.255172413793104,5.48,2.402542372881356,1.060377358490566,4.849056603773585,2.7536824877250408
37047,2011,40.3790322580645,36,1.193103448275862,6.76851851851852,1.36585365853659,32.6694214876033,2.15503875968992,2.28440366972477,1.7608695652173914,14.732394366197184,0.6,10.428571428571429,16.334883720930232,5.196078431372549,9.482142857142858,17.085714285714285,3.269230769230769,NaN,1.7256637168141593,1.1523178807947019,2.361344537815126,2.8428053204353083
37048,2011,52.9924181963288,48.642857142857146,1.3333333333333333,9.48684210526316,1.49453551912568,44.4660144181256,2.08469945355191,2.00647249190939,2.6151603498542273,14.311608961303463,2.6156351791530943,13.698347107438016,18.103646833013435,5.609195402298851,9.96165191740413,19.496798975672217,5.009463722397476,4.661290322580645,2.0924242424242423,1.2658536585365854,3.5980392156862746,2.5593561368209254
37049,2011,42.9249363867685,40.25411061285501,0.8370044052863436,8.10971786833856,1.57771260997067,35.1191489361702,2.26136363636364,2.20655737704918,1.4444444444444444,7.679389312977099,4.577181208053691,11.071428571428571,14.560137457044673,5.054794520547945,9.982658959537572,18.506561679790025,4.565693430656935,2.676470588235294,2.10062893081761,1.1274298056155507,2.604,2.559748427672956
37050,2011,40.6454802259887,36.903614457831324,0.9454545454545454,7.47747747747748,1.40983606557377,32.9611650485437,2.3167701863354,2.35971223021583,1.0307692307692307,4.207407407407407,2.52,7.518518518518518,22.989247311827956,5.6625,9.762295081967213,17.071942446043167,4.127450980392157,NaN,1.7355371900826446,1.050251256281407,2.19,2.6463620981387477
37051,2011,39.6838580040188,37.97180762852405,1.239080459770115,8.29319371727749,1.51184834123223,32.4588014981273,2.35890410958904,2.20569620253165,1.3106796116504855,13.355172413793104,2.033333333333333,8.59047619047619,16.29073482428115,5.95679012345679,7.911764705882353,18.061475409836067,3.3393939393939394,NaN,1.9763033175355451,1.0953488372093023,2.608695652173913,2.6709886547811994
37052,2011,43.4107299912049,40.56057268722467,1.0071599045346062,8.19774011299435,1.67875647668394,35.340723453909,2.24324324324324,2.22282608695652,1.5733333333333333,12.101063829787234,2.8309859154929575,10.867924528301886,18.776271186440677,5.630952380952381,9.166666666666666,17.608490566037737,5.348684210526316,NaN,2,1.141711229946524,2.3920454545454546,2.619151251360174
37055,2011,40.6223213504767,37.23499638467101,1.4863438857852265,7.89988751406074,1.70742799393633,33.9184345281639,2.27024109391868,2.25276979893311,2.9414191419141913,11.301825993555317,6.632135306553911,11.765060240963855,16.26689189189189,5.509214354995151,10.011485451761102,17.874265038444143,4.4037037037037035,3.72,1.9169329073482428,1.1048060220034743,2.795630725863284,2.7357859531772575
37057,2011,34.8818181818182,33.675182481751825,1.2439024390243902,4.86206896551724,0.878787878787879,27.9336283185841,2.3625,2.23611111111111,0.5,6.431372549019608,1.208955223880597,3.0454545454545454,15.98,3.6923076923076925,7,15.75,3.0625,NaN,1.2580645161290323,0.9509803921568627,0.8285714285714286,2.663082437275986
37058,2011,42.072105619499,38.85633187772926,1.5519125683060109,7.44132653061224,1.48130841121495,34.7792977656179,2.22981366459627,2.21081081081081,2.7005813953488373,6.10337972166998,5.027027027027027,11.879828326180258,22.717506631299734,7.739130434782608,9.48394495412844,18.24375,4.688524590163935,3.0980392156862746,2.0493506493506493,1.036214953271028,2.2135922330097086,2.6821000413393965
37059,2011,32.8913385826772,31.350844277673545,1.1878453038674033,7.1,0.779661016949153,26.2033096926714,2.31862745098039,2.23626373626374,0.5094339622641509,6.295081967213115,-0.08196721311475409,7.36734693877551,12.642201834862385,3.9339622641509435,8.035714285714286,15.515151515151516,3.2916666666666665,NaN,1.8620689655172413,1.0677966101694916,1.164179104477612,2.710431654676259
37060,2011,50.7593480345158,45.03468208092485,1.0570652173913044,9.36322869955157,1.84738955823293,44.1602564102564,2.19148936170213,2.18831168831169,1.8623188405797102,11.990384615384615,3.469798657718121,10.857142857142858,18.08542713567839,6.04,9.825174825174825,19.28358208955224,4.659898477157361,NaN,1.9956521739130435,1.184375,4.375,2.681544028950543
37061,2011,38.7719738824711,35.9818401937046,1.5559633027522937,7.13824884792627,1.27705627705628,32.5948275862069,2.35714285714286,2.43949044585987,2.3846153846153846,9.790960451977401,0.957983193277311,10.143939393939394,19.397560975609757,4.9437229437229435,9.540772532188841,17.350515463917525,4.378504672897196,NaN,2.0274509803921568,1.0450606585788562,2.2304832713754648,2.833734939759036
37062,2011,51.0701271186441,47.07316474343236,0.9226869455006337,9.71811535337124,1.73855702094647,43.482018399777,2.24605678233438,2.21223470661673,1.9527972027972027,14.184068891280948,4.403973509933775,13.878531073446327,17.3574144486692,6.209003215434084,10.871308016877638,18.628214548126376,3.425242718446602,3.2857142857142856,2.067256637168142,1.2741738066095472,3.597560975609756,2.5481171548117154
37064,2011,86.934008097166,74.97983066386237,2.562853107344633,12.3472407519709,2.80792546026044,80.1272472696724,1.91949152542373,2.00690754516472,5.704552898788077,26.085296506904957,13.697404106935297,18.60961695191524,22.745821042281218,6.2057335581787525,14.206797853309482,26.03070358034971,6.729659413434248,12.380281690140846,2.4109022556390975,1.5611997447351627,6.5335820895522385,3.0436349838740275
37066,2011,55.6131276022532,47.66562118836034,2.054030751544762,10.1429186396901,2.24759095378564,50.4268975051017,2.28107584201599,2.27993439037726,7.409921671018277,16.98420590816028,7.427007299270073,15.158516926383665,18.8471570161711,5.946877243359656,12.019674612183126,21.885422270037655,5.290763226366002,10.810551558752998,2.144458818456231,1.0677459918264696,4.233058898036732,2.8959912001955512
37067,2011,97.5220469083156,88.0763951962862,1.6122519413287317,13.1395398838959,2.96654860291224,87.2646794038211,1.74732620320856,1.72448979591837,4.224314594295209,31.344664031620553,9.160371318822023,19.87969348659004,22.809893307468478,6.652650822669104,14.119764878765613,25.548100816471422,6.176506390748631,8.595541401273886,2.5032967032967033,1.2631195335276968,6.368868541530412,2.9656856606136506
37069,2011,135.316984665808,113.6808757430767,3.15848026868178,13.6287958115183,3.32350187265918,131.872187992549,1.67456896551724,1.74468085106383,10.558430480523173,34.633748389866895,25.259295182670545,23.79983108108108,23.99039077514414,6.664516129032258,15.531004366812228,31.661016949152543,9.815638450502153,16.782722513089006,2.7209838585703303,1.50635593220339,9.942581726739313,3.671465485418974
37072,2011,50.5410880458125,44.80530674328207,1.636425648021828,9.07124921531701,2.03954010095345,42.739679321784,2.12021439509954,2.15494849977609,3.5870236869207,14.9004,7.980404964075768,12.512658227848101,19.024371667936023,6.205947136563877,11.512276785714286,19.945389890779783,6.306551297898641,4.916666666666667,2.0087191822008417,1.1442536957558416,3.66340160284951,2.6057117358322177
37073,2011,46.4072679652971,43.21385428463571,0.9547055863110216,8.48990953375087,1.78238001314924,36.752133194589,2.16326530612245,2.14230019493177,1.8729641693811074,12.045062320230105,4.5813953488372094,11.04054054054054,16.640767824497257,6.065075921908893,9.944687045123727,17.933774834437084,4.449881610102604,4.072727272727272,1.9942528735632183,1.2409158785465406,3.5545796737766624,2.650967363689662
37074,2011,36.0753803596127,32.88351471180975,1.2431506849315068,7.9811320754717,1.54545454545455,29.1989194499018,2.34217171717172,2.31320224719101,2.2566037735849056,13.473460721868365,4.042402826855124,11.928571428571429,14.833333333333334,5.205776173285199,8.862542955326461,17.510362694300518,3.5650557620817844,NaN,1.9635258358662615,1.0131264916467781,2.6489028213166144,2.6612244897959183
37075,2011,61.9575285455128,55.326038466394515,1.5706866705135603,9.94915836482308,2.1678381256656,53.5764254483805,2.02068278096187,2.04830053667263,3.4878892733564015,18.25752688172043,7.047723935389134,14.810452705189547,19.7253534401508,6.291991101223582,12.650988032285,20.85432607416127,5.156170409817087,5.57672849915683,2.177227028290858,1.2671755725190839,5.06488038277512,2.6565353749654093
37076,2011,45.638982396115,42.79938802830369,1.0566572237960339,7.97924388435878,1.77796014067995,37.703228505683,2.18632002476014,2.21987844118699,2.3494456762749447,11.651709401709402,2.9670900692840645,12.78013698630137,18.207216153591524,6.449031171019376,11.085861182519281,16.70937372083504,4.146335078534031,3.967741935483871,1.8421052631578947,1.0378326996197718,2.7550260610573343,2.4217627710277236
37078,2011,39.2866666666667,34.21052631578947,0.9302325581395349,5.08,1.125,32.8862559241706,2.30555555555556,2.35483870967742,0.20833333333333334,2.2954545454545454,0.10714285714285714,4.285714285714286,20.864406779661017,3.9583333333333335,11.263157894736842,19.142857142857142,0.7333333333333333,NaN,1.7666666666666666,0.8181818181818182,2.152173913043478,2.5596707818930042
37079,2011,40.0009157509158,37.561872909699,1.119186046511628,7.14035087719298,1.3125,32.2484316185696,2.27598566308244,2.28915662650602,0.6203703703703703,7.6506849315068495,1.9479166666666667,8.758064516129032,21.177121771217713,5.62015503875969,8.785714285714286,18.778523489932887,4.971153846153846,NaN,2.0085470085470085,1.044776119402985,1.9136690647482015,2.7486515641855447
37080,2011,47.2160511776679,43.97518610421836,1.3511852502194908,8.60369318181818,1.90700636942675,38.4760667903525,2.21850079744817,2.14025500910747,1.7419354838709677,10.952526799387442,2.8157099697885197,12.12987012987013,19.086720867208673,6.484848484848484,10.70961145194274,18.045871559633028,4.183703703703704,4.15625,1.9907038512616202,1.070436507936508,3.2120075046904315,2.584687612856627
37082,2011,54.2794117647059,49.50706499798143,0.8270120259019427,8.97258641239571,2.01357466063348,47.2164902998236,2.09168443496802,2.08923884514436,2,15.477077363896848,1.6695156695156694,13.149812734082397,18.155722326454033,6.382198952879581,11.442477876106194,18.18315789473684,3.614406779661017,3.108108108108108,2.054254007398274,1.212812160694897,4.37719298245614,2.519874944171505
37083,2011,35.0955649419219,32.700675961132234,1.9203056768558953,7.9390243902439,1.25279642058166,29.3011952191235,2.2919056724028,2.27872498146775,3.4319526627218937,9.590108968985751,4.937605396290051,12.632978723404255,13.580304806565065,4.301302931596092,9.347583643122677,17.104477611940297,3.364179104477612,4.196078431372549,1.7171945701357465,1.0959657701711492,3.241590214067278,2.74905818334031
37085,2011,55.9888143176734,52.494039735099335,1.1713091922005572,9.95321637426901,1.75422138836773,45.2962199312715,1.89922480620155,1.8348623853211,2.529209621993127,12.50561797752809,0.6909090909090909,11.025806451612903,20.03932584269663,6.7368421052631575,10.728571428571428,20.015463917525775,4.382978723404255,NaN,2.1159135559921416,1.2972560975609757,3.8527397260273974,2.6472241742796907
37086,2011,38.7484616436483,37.43895633813438,0.5400877542879936,7.65453998797354,1.36054628224583,29.397139212828,2.37567968363816,2.33526490066225,1.523872679045093,8.32225300092336,1.8786764705882353,11.762541806020067,12.700344431687716,6.137044967880086,9.679636835278858,15.417142857142856,3.328705440900563,2.9338842975206614,1.7865090403337969,1.1953918722786647,2.1953277092796886,2.867272444858652
37087,2011,49.3500358304393,44.429050784022714,1.9381818181818182,9.63906633906634,1.93929135635297,42.3599147434955,2.25607779578606,2.25845778725998,4.289240972733972,15.869126348764357,6.318978467701553,14.746031746031745,18.191482548831253,5.855438596491228,11.354078264969354,20.247634718222955,5.218635170603674,4.886956521739131,2.024652943992341,1.1768023973206416,4.2156561780506525,2.819624722577174
37090,2011,49.1564445828144,45.13824123370663,1.547085201793722,9.21721027064538,1.68758169934641,40.5324027916251,1.92088888888889,1.98600645855759,2.38659793814433,13.246376811594203,5.228848821081831,14.667307692307693,17.19184027777778,5.856363636363636,10.635890767230169,19.398593200468934,5.501963864886096,4.451612903225806,2.060013956734124,1.1687406669985068,3.757415254237288,2.5584638899503247
37091,2011,37.4980860166629,33.957197926359164,1.716717095310136,7.63258785942492,1.7176581680831,31.1828525641026,2.24241091069072,2.274,2.635263612791703,10.471569370735406,3.8110429447852763,12.27372764786795,16.144835545297173,5.386939571150098,10.75875875875876,17.419275123558485,4.175811870100784,3.536231884057971,1.7678571428571428,1.03811394891945,2.478733031674208,2.6252870457922466
37095,2011,33.6030927835052,33.70569105691057,1.2779783393501805,7.46835443037975,0.94047619047619,26.0466417910448,1.96666666666667,2.06547619047619,1.548780487804878,7.824242424242424,1.736842105263158,9.126984126984127,12.18705035971223,4.01010101010101,7.512820512820513,17.33009708737864,4.873239436619718,NaN,1.6823529411764706,0.9696969696969697,1.0721649484536082,2.545171339563863
37096,2011,35.1753488372093,31.267286461359674,1.4573863636363635,6.59770114942529,1.1685393258427,28.2944055944056,2.30634920634921,2.25,2,6.756563245823389,5.174825174825175,13.639751552795031,16.612121212121213,5.376712328767123,8.525179856115107,21.10546875,4.206666666666667,3,1.9538461538461538,1.005607476635514,3.173160173160173,2.7967213114754097
37097,2011,33.5813953488372,32.074829931972786,0.7956521739130434,6.0983606557377,0.924242424242424,26.5747572815534,2.2378640776699,2.11428571428571,1.18,6.836363636363636,2.1607142857142856,4.476190476190476,16.024844720496894,5.887323943661972,9.426966292134832,17.807692307692307,3.290909090909091,1.5714285714285714,1.644736842105263,0.9411764705882353,1.2340425531914894,2.5860465116279068
37098,2011,33.2312440645774,32.3350311262026,0.6819277108433734,6.97685185185185,1.06306306306306,25.8798882681564,2.46531791907514,2.36754966887417,0.4909090909090909,8.811475409836065,3.215909090909091,7.836206896551724,13.607038123167156,5.25,7.335483870967742,16.091603053435115,3.4146341463414633,NaN,1.8131313131313131,1.0472312703583062,1.5043103448275863,2.748765770707625
37101,2011,41.3983148219073,38.905449464368886,1.1871049304677623,7.45289855072464,1.04892966360856,33.6475675675676,2.34514637904468,2.26470588235294,1.8616600790513833,7.600446428571429,2.4334763948497855,10.138755980861244,18.917414721723517,5.5251572327044025,8.914634146341463,17.478802992518702,4.440559440559441,NaN,2.0085714285714285,1.1027918781725887,2.4169491525423727,2.830500894454383
37110,2011,35.712206952304,32.29791809207311,2.4252013808975836,7.18173168411037,1.29992044550517,30.3322376430485,2.27685030606566,2.27657512116317,3.2670157068062826,11.775672102247686,6.908536585365853,11.191144708423327,13.84884792626728,4.575406032482599,9.642330383480825,17.389078498293514,5.509328358208955,5.277777777777778,1.9369300911854104,1.0375812376377507,3.6493243243243243,2.6593974175035866
37115,2011,32.1059285836323,29.595118733509235,1.4868121133181373,7.12334437086093,1.56684698608964,24.8831200787402,2.35338933385427,2.3384046946316,3.1475128644939967,8.331983805668017,4.240566037735849,10.042322834645669,16.14482200647249,6.0717131474103585,9.872037914691942,16.14724919093851,4.362324989393296,3.672727272727273,1.70171931227509,0.9019295802665606,2.140517696777602,3.0669332634063196
37118,2011,61.3194444444444,59.51983298538622,0.816,11.2185430463576,2.1055900621118,50.957264957265,2.14457831325301,2.17910447761194,0.7023809523809523,9.350427350427351,7.821917808219178,11.695652173913043,21.296875,4.266666666666667,10.929577464788732,22.64245810055866,5.503496503496503,NaN,2.375,1.2912087912087913,2.896551724137931,2.975336322869955
37122,2011,63.0794716614392,57.98476633100955,1.302951025533696,9.76453074433657,1.81709108716944,52.976340269936,2.02837938760269,2.02090747330961,2.406235238545111,13.988891515008273,6.935632891900216,15.86876404494382,21.343205574912893,6.258922323303009,12.3370346178968,19.63743425565973,4.5700343642611685,5.219512195121951,2.1284840244731473,1.2863075607670698,3.7633308984660334,2.686922510061788
37127,2011,51.4971921654568,47.764891768051825,1.2808326787117046,8.58846918489066,1.81024667931689,42.0091096596769,2.11232449297972,2.11638316920322,2.684475806451613,12.29066886870355,2.4980289093298294,14.076171875,20.30751708428246,6.2580037664783426,11.147435897435898,18.239982578397214,4.464873765093304,3.7111111111111112,2.1357581967213113,1.228144171779141,2.98565965583174,2.69178196366061
37128,2011,53.8401032873175,50.146245497367694,0.7604070305272895,8.66501518299505,1.87179088221565,42.6444285458773,1.96908602150538,2.01392757660167,1.9995951417004048,12.37109375,7.451682953311618,13.662162162162161,18.01098556183302,6.082191780821918,11.357454772301933,17.73998003137926,4.101008282319049,4.120743034055727,2.08352105354358,1.3558080808080808,3.2863711001642035,2.6068890762375045
37129,2011,52.9288344089748,47.50856654775662,1.6911267239136092,8.69253996447602,1.90916625227913,45.249311527005,2.10515191545575,2.13405238828968,4.669039145907473,13.637916781482502,6.114830673413779,15.125138427464009,20.60725075528701,5.624378109452737,12.2072,19.064112234122796,5.110281768986751,5.0287539936102235,2.1547788873038516,1.255103303228999,3.6817415730337077,2.6403119824776966
37130,2011,43.2430217203224,36.88601903168462,1.5980340530103563,8.95201279658758,2.28409365194304,39.2520183426984,2.10839160839161,2.12390350877193,4.726577437858508,16.02932002495321,19.64723618090452,13.963636363636363,19.97161936560935,5.575680810639645,12.252552391187534,20.14684704342134,5.7035135135135135,5.1909090909090905,2.131469979296066,1.0134096730450506,4.14771904417089,2.5135208367203163
